               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 315,            0.028729,            0.017128,          0.00057826,             0.37247,             0.24844,             0.20457,            0.064691,            0.071743,            0.016855,            0.010134,           0.0022285,           0.0022285,           0.0022285
                 316,            0.028709,             0.01672,          0.00074756,             0.32228,             0.25325,             0.18893,            0.058231,            0.072253,            0.017231,            0.010205,           0.0022038,           0.0022038,           0.0022038
                 317,            0.028599,            0.017454,          0.00054596,              0.3342,             0.27072,             0.20341,            0.070922,            0.071636,            0.016781,           0.0096281,            0.002179,            0.002179,            0.002179
                 318,            0.028384,            0.017401,          0.00054012,             0.37953,             0.29574,             0.22826,            0.076563,             0.07049,            0.017024,           0.0089414,           0.0021543,           0.0021543,           0.0021543
                 319,            0.029121,            0.017858,          0.00057993,             0.38529,             0.26403,             0.20258,            0.065983,            0.068697,             0.01712,           0.0084276,           0.0021295,           0.0021295,           0.0021295
                 320,            0.028776,            0.017156,          0.00076237,             0.33978,             0.25624,             0.19047,            0.061701,            0.070391,            0.017492,            0.010588,           0.0021048,           0.0021048,           0.0021048
                 321,            0.029515,            0.017757,          0.00098008,             0.57641,             0.18399,             0.19044,             0.06499,            0.071316,            0.017165,            0.011943,             0.00208,             0.00208,             0.00208
                 322,            0.028292,            0.016758,          0.00053541,             0.26735,             0.33524,             0.21315,            0.072249,            0.069788,            0.016838,            0.010275,           0.0020553,           0.0020553,           0.0020553
                 323,            0.027919,            0.017512,          0.00048902,             0.28873,             0.32042,             0.20361,            0.071961,            0.070912,            0.016739,           0.0094131,           0.0020305,           0.0020305,           0.0020305
                 324,             0.02976,            0.017563,          0.00044328,             0.30477,             0.30146,              0.2007,            0.071507,            0.072232,            0.017044,           0.0097976,           0.0020058,           0.0020058,           0.0020058
                 325,            0.028381,            0.017522,          0.00047644,             0.36944,             0.26299,             0.20253,             0.06545,             0.07219,             0.01706,           0.0099586,            0.001981,            0.001981,            0.001981
                 326,            0.027804,            0.016778,          0.00055536,             0.37903,             0.25634,             0.20793,            0.071557,            0.069734,            0.016875,           0.0085582,           0.0019563,           0.0019563,           0.0019563
                 327,             0.02888,            0.017096,          0.00083062,             0.38869,             0.25624,              0.2239,            0.074469,            0.068421,            0.016739,           0.0072097,           0.0019315,           0.0019315,           0.0019315
                 328,            0.027418,            0.017325,          0.00070413,             0.33462,             0.29002,             0.23313,            0.075754,             0.06689,            0.016941,           0.0074231,           0.0019068,           0.0019068,           0.0019068
                 329,            0.027681,            0.016335,          0.00043286,             0.37644,             0.29574,             0.21009,            0.073422,            0.067905,            0.017071,           0.0085511,            0.001882,            0.001882,            0.001882
                 330,            0.027696,            0.018075,          0.00040921,             0.27543,             0.28222,             0.18692,            0.068026,            0.068148,            0.017531,            0.008539,           0.0018572,           0.0018572,           0.0018572
                 331,            0.028682,            0.017617,          0.00051316,             0.27199,             0.27633,             0.19463,            0.069675,            0.068556,            0.017574,           0.0083451,           0.0018325,           0.0018325,           0.0018325
                 332,            0.028053,            0.017382,           0.0005694,              0.3872,             0.22245,             0.18347,            0.063762,            0.072831,            0.017273,            0.010104,           0.0018077,           0.0018077,           0.0018077
                 333,            0.027419,            0.016997,          0.00072504,             0.32029,             0.20218,             0.17614,            0.055737,             0.07486,            0.017374,            0.011902,            0.001783,            0.001783,            0.001783
                 334,            0.027926,            0.016905,          0.00065679,             0.25181,              0.2947,             0.19112,            0.064288,            0.072418,            0.017286,            0.010393,           0.0017582,           0.0017582,           0.0017582
                 335,            0.027646,            0.016645,          0.00065601,             0.31585,             0.34096,             0.21546,            0.073068,            0.069245,            0.017192,           0.0091822,           0.0017335,           0.0017335,           0.0017335
                 336,            0.027953,            0.017278,            0.001054,             0.40186,             0.25345,             0.23156,            0.074016,            0.070759,            0.017303,           0.0098563,           0.0017087,           0.0017087,           0.0017087
                 337,            0.027471,            0.016063,          0.00054921,             0.27954,             0.32282,             0.20591,            0.067358,            0.072737,            0.017062,            0.010542,            0.001684,            0.001684,            0.001684
                 338,             0.02789,            0.017198,            0.001019,             0.28485,             0.29574,             0.19587,             0.06303,            0.072966,            0.017094,           0.0097913,           0.0016592,           0.0016592,           0.0016592
                 339,            0.027399,            0.017411,          0.00054258,             0.43072,             0.23701,             0.21619,            0.070822,            0.069168,            0.016986,           0.0078669,           0.0016345,           0.0016345,           0.0016345
                 340,            0.027072,            0.016142,          0.00032766,             0.38518,             0.25052,             0.20276,            0.064754,            0.068749,            0.017303,           0.0076448,           0.0016097,           0.0016097,           0.0016097
                 341,            0.026237,            0.016576,          0.00031809,             0.32358,             0.26299,             0.18485,            0.065233,            0.070291,             0.01715,           0.0087863,            0.001585,            0.001585,            0.001585
                 342,            0.026627,            0.016598,          0.00070474,             0.35965,             0.26299,             0.19518,            0.071801,            0.070341,            0.017279,           0.0087475,           0.0015602,           0.0015602,           0.0015602
                 343,            0.028682,            0.016988,          0.00071558,              0.4079,             0.25455,             0.21186,            0.079723,            0.070824,            0.017141,           0.0082235,           0.0015355,           0.0015355,           0.0015355
                 344,            0.026775,            0.017126,          0.00041773,              0.3387,             0.27651,             0.20915,            0.075903,            0.070234,            0.017213,           0.0078188,           0.0015107,           0.0015107,           0.0015107
                 345,             0.02763,            0.016544,          0.00050446,             0.36565,             0.25624,              0.2004,            0.070796,            0.071089,            0.017455,           0.0084368,            0.001486,            0.001486,            0.001486
                 346,            0.027973,            0.017695,          0.00066635,             0.31531,             0.29044,             0.20834,            0.069233,            0.072264,            0.017202,           0.0099599,           0.0014612,           0.0014612,           0.0014612
                 347,            0.027508,            0.017717,          0.00066552,             0.34329,             0.30146,              0.2088,            0.066542,            0.070443,             0.01734,             0.01009,           0.0014365,           0.0014365,           0.0014365
                 348,            0.026354,               0.016,          0.00060278,             0.33763,              0.2947,             0.20373,            0.068721,            0.070684,            0.017716,           0.0098725,           0.0014117,           0.0014117,           0.0014117
                 349,            0.027408,            0.017243,           0.0003864,             0.36368,             0.26091,             0.18507,            0.059429,            0.074783,            0.017721,            0.012198,            0.001387,            0.001387,            0.001387
                 350,             0.02661,             0.01589,          0.00044531,             0.36671,             0.27123,             0.18688,            0.057297,            0.073191,            0.017892,            0.010647,           0.0013622,           0.0013622,           0.0013622
                 351,            0.027957,            0.016671,          0.00047838,             0.30207,             0.30166,             0.19995,            0.068942,            0.069323,            0.017374,           0.0089005,           0.0013375,           0.0013375,           0.0013375
                 352,            0.027138,            0.015772,          0.00064984,             0.30079,             0.26299,             0.20977,            0.077771,            0.069239,            0.017392,           0.0092078,           0.0013128,           0.0013128,           0.0013128
                 353,            0.027296,            0.015972,          0.00045704,             0.35428,             0.21674,             0.20296,            0.074548,            0.070473,            0.017647,           0.0096945,            0.001288,            0.001288,            0.001288
                 354,            0.026851,            0.016435,          0.00045654,             0.33397,             0.24938,             0.18854,            0.066886,             0.07023,            0.017534,           0.0091921,           0.0012633,           0.0012633,           0.0012633
                 355,            0.026604,            0.016361,          0.00046098,             0.24943,             0.24272,             0.18058,            0.062979,            0.073586,            0.017497,            0.011205,           0.0012385,           0.0012385,           0.0012385
                 356,            0.025526,            0.016491,          0.00049392,             0.36004,             0.21315,             0.19349,            0.068162,             0.07494,            0.017479,            0.012991,           0.0012138,           0.0012138,           0.0012138
                 357,            0.026905,            0.016398,          0.00034937,             0.27847,              0.2947,             0.20036,            0.066878,            0.072194,            0.017708,             0.01152,            0.001189,            0.001189,            0.001189
                 358,            0.027498,            0.016993,          0.00057551,             0.26293,              0.2922,             0.18578,            0.068569,            0.068743,            0.017877,           0.0099335,           0.0011643,           0.0011643,           0.0011643
                 359,            0.026122,            0.016583,            0.000283,             0.35491,              0.3109,             0.21713,            0.079107,            0.067924,            0.017413,           0.0096532,           0.0011395,           0.0011395,           0.0011395
                 360,            0.026023,            0.015374,           0.0004602,             0.35714,             0.31537,             0.21306,            0.077658,             0.06913,            0.017174,            0.010085,           0.0011148,           0.0011148,           0.0011148
                 361,            0.026403,            0.016337,          0.00040591,             0.45359,             0.24256,             0.21272,            0.077287,            0.070157,            0.017195,           0.0097325,             0.00109,             0.00109,             0.00109
                 362,            0.026672,            0.016693,          0.00067194,             0.27491,             0.29574,             0.21662,            0.072313,            0.070412,            0.017761,           0.0096101,           0.0010653,           0.0010653,           0.0010653
                 363,            0.026153,            0.016747,           0.0006882,             0.38456,             0.20894,             0.20195,            0.067389,            0.072111,            0.018124,           0.0099977,           0.0010405,           0.0010405,           0.0010405
                 364,            0.026711,            0.015682,          0.00032434,             0.28752,             0.24844,             0.18811,            0.060502,            0.073638,            0.018098,            0.010021,           0.0010158,           0.0010158,           0.0010158
                 365,            0.026166,            0.015894,          0.00042732,             0.32056,             0.27443,             0.20615,            0.070192,            0.072123,            0.017858,           0.0090985,            0.000991,            0.000991,            0.000991
                 366,            0.026566,             0.01602,          0.00047796,             0.36817,             0.27547,              0.2208,            0.074931,            0.071204,            0.017389,           0.0087146,          0.00096625,          0.00096625,          0.00096625
                 367,            0.026265,            0.015411,          0.00042656,             0.37357,             0.29624,             0.22337,            0.073966,            0.071119,            0.017553,           0.0083595,           0.0009415,           0.0009415,           0.0009415
